id,user_id,image_id,label_id,top,left,bottom,right,time_effort,token,creation_date,is_validated,is_correct
820,A2K4VALEE25YZ4,266,10,163,363,453,733,15,E4ZEJ4GU4KTH04ELNZ61,1/1/2020 21:18:50.697,1,
821,A2K4VALEE25YZ4,266,8,203,787,407,940,10,E4ZEJ4GU4KTH04ELNZ61,1/1/2020 21:18:50.697,1,
822,A2K4VALEE25YZ4,266,8,193,965,449,1359,9,E4ZEJ4GU4KTH04ELNZ61,1/1/2020 21:18:50.697,1,
818,A2R1TM9CS8OAL,361,26,514,1154,200,134,15,SSU4RZYNWC6JO7SCPSI6,1/1/2020 21:18:47.959,1,
819,A2R1TM9CS8OAL,361,4,211,1876,523,1150,4,SSU4RZYNWC6JO7SCPSI6,1/1/2020 21:18:47.959,1,
823,AEYNYQ81OIN1O,373,26,178,797,405,1065,13,1XNXX625J9K92ICXE42G,1/1/2020 21:18:54.88,1,
825,A2LTR51ISRFMZ0,173,6,137,608,589,1070,14,ZDF894VVB41ECOGQ2PUH,1/1/2020 21:18:57.833,1,
826,A2LTR51ISRFMZ0,173,19,136,1083,574,1934,11,ZDF894VVB41ECOGQ2PUH,1/1/2020 21:18:57.833,1,
827,A2LTR51ISRFMZ0,173,17,544,598,123,86,9,ZDF894VVB41ECOGQ2PUH,1/1/2020 21:18:57.833,1,
824,A3PM1H8YA6K37C,495,6,244,1311,455,1546,26,ZQZLNW837OTPJC7KZI24,1/1/2020 21:18:55.441,1,
828,A2B0DHIYXB7647,269,13,171,218,517,628,13,OW5B3760ECSZO8R7SCNW,1/1/2020 21:19:09.265,1,
829,A2B0DHIYXB7647,269,17,176,671,499,900,3,OW5B3760ECSZO8R7SCNW,1/1/2020 21:19:09.265,1,
830,A2B0DHIYXB7647,269,6,211,1023,493,1354,9,OW5B3760ECSZO8R7SCNW,1/1/2020 21:19:09.265,1,
831,A40AORVZ0PLJH,349,26,226,609,468,1358,14,RW13J1T4113M6IK3F5K7,1/1/2020 21:19:11.007,1,
832,A40AORVZ0PLJH,349,23,250,1539,469,2005,14,RW13J1T4113M6IK3F5K7,1/1/2020 21:19:11.007,1,
835,A20D7TNTPVAC8I,33,26,241,567,507,975,10,VJZCJO0GX6LQIJQNUCMK,1/1/2020 21:19:27.769,1,
833,A2PLGAESYY1CRE,467,26,279,127,466,562,22,YF9JUEJJ0ERHLB9S2QDF,1/1/2020 21:19:22.962,1,
834,A2PLGAESYY1CRE,467,26,170,1860,496,1257,28,YF9JUEJJ0ERHLB9S2QDF,1/1/2020 21:19:22.962,1,
837,A37DGETOQU91UT,205,22,136,1124,484,607,2,3E2WI8PJ1YV6J3ROJ5CT,1/1/2020 21:20:03.216,1,
836,A37DGETOQU91UT,205,26,118,1131,481,1555,13,3E2WI8PJ1YV6J3ROJ5CT,1/1/2020 21:20:03.216,1,
838,A3PM1H8YA6K37C,490,8,251,1271,458,1385,13,RALCUDWD7I9D17E0RNMA,1/1/2020 21:20:25.68,1,
839,A1WPM0D7KN3N50,374,26,245,141,477,1615,16,RJBSAIA7B15T87ARYCHC,1/1/2020 21:20:31.319,1,
840,A40AORVZ0PLJH,42,7,132,774,549,137,10,JE8THVTS3AG9JMAFB1L0,1/1/2020 21:20:41.23,1,
841,A40AORVZ0PLJH,42,6,127,812,587,2004,7,JE8THVTS3AG9JMAFB1L0,1/1/2020 21:20:41.23,1,
842,A2B0DHIYXB7647,374,26,247,109,471,1921,15,YNNJDHZPIYXL5X00709F,1/1/2020 21:20:47.55,1,
843,A2LTR51ISRFMZ0,194,26,136,1479,485,1852,12,Y6NOSEAETLMDIP0BNWF3,1/1/2020 21:20:54.668,1,
844,A2LTR51ISRFMZ0,194,6,138,1105,478,1401,1,Y6NOSEAETLMDIP0BNWF3,1/1/2020 21:20:54.668,1,
845,A2LTR51ISRFMZ0,194,22,156,780,480,1040,2,Y6NOSEAETLMDIP0BNWF3,1/1/2020 21:20:54.668,1,
846,A2LTR51ISRFMZ0,194,10,161,523,479,778,2,Y6NOSEAETLMDIP0BNWF3,1/1/2020 21:20:54.668,1,
847,A2LTR51ISRFMZ0,194,21,160,203,485,506,2,Y6NOSEAETLMDIP0BNWF3,1/1/2020 21:20:54.668,1,
849,A37DGETOQU91UT,262,8,201,1466,476,1875,5,J6OEH15TKTJJWM5MFCEQ,1/1/2020 21:20:57.435,1,
850,A1RR86FXR8Z1V1,12,8,168,418,489,864,11,90I62QTH4WJPGAAH3P3R,1/1/2020 21:21:02.029,1,
851,A1IF3JCMHN5HNI,71,19,210,408,510,1061,18,7V8OBIO7GG9WUDQA5TUH,1/1/2020 21:21:05.331,1,
852,A20D7TNTPVAC8I,166,26,164,524,486,891,14,PJMTAQZESY209M63DLPZ,1/1/2020 21:21:20.409,1,
853,A20D7TNTPVAC8I,166,17,277,918,498,1259,10,PJMTAQZESY209M63DLPZ,1/1/2020 21:21:20.409,1,
854,A20D7TNTPVAC8I,166,26,207,1275,495,1530,2,PJMTAQZESY209M63DLPZ,1/1/2020 21:21:20.409,1,
858,AE2QWV0TZNJAN,425,26,136,669,467,433,16,WFC75JJ6QCHV3CE10DFD,1/1/2020 21:21:34.573,1,
859,AE2QWV0TZNJAN,425,9,138,957,468,658,7,WFC75JJ6QCHV3CE10DFD,1/1/2020 21:21:34.573,1,
860,AE2QWV0TZNJAN,425,6,248,1180,470,1559,10,WFC75JJ6QCHV3CE10DFD,1/1/2020 21:21:34.573,1,
861,A1IF3JCMHN5HNI,216,22,229,1008,463,1513,10,1RRF8IBEAWK6A078NROE,1/1/2020 21:21:40.666,1,
855,A1WPM0D7KN3N50,141,22,162,1598,492,1860,5,RZ81AYSBIDXCUISE3GLB,1/1/2020 21:21:30.786,1,
862,A37DGETOQU91UT,206,26,111,509,492,1016,14,UYUE2SB2RCFCSQHGZURN,1/1/2020 21:21:47.01,1,
863,AV43QDHE0RYNO,415,21,186,291,465,570,20,3U1R8T9Q0TJE0FECSE1T,1/1/2020 21:21:49.626,1,
864,AV43QDHE0RYNO,415,19,204,571,457,1734,13,3U1R8T9Q0TJE0FECSE1T,1/1/2020 21:21:49.626,1,
865,AV43QDHE0RYNO,415,26,221,1775,439,2006,20,3U1R8T9Q0TJE0FECSE1T,1/1/2020 21:21:49.626,1,
856,AJK4VLDNYNOJU,20,6,175,1277,518,1753,12,WA9SJT3P3CCI97T2R6ZJ,1/1/2020 21:21:34.042,1,
857,AJK4VLDNYNOJU,20,6,163,558,506,1029,12,WA9SJT3P3CCI97T2R6ZJ,1/1/2020 21:21:34.042,1,
866,A3PM1H8YA6K37C,116,13,221,318,537,455,13,T9K2WADUI86QHGNXO3UK,1/1/2020 21:22:34.851,1,
867,A1IF3JCMHN5HNI,157,20,173,468,499,961,9,2O7RAX0YUHV5MO35AII3,1/1/2020 21:22:41.114,1,
868,A1IF3JCMHN5HNI,157,17,137,1374,526,1648,3,2O7RAX0YUHV5MO35AII3,1/1/2020 21:22:41.114,1,
869,A1RR86FXR8Z1V1,464,26,253,852,466,1306,27,VOU8QUFEOX4MQ6CKXUW8,1/1/2020 21:22:45.83,1,
870,A1RR86FXR8Z1V1,464,20,261,1313,474,1791,26,VOU8QUFEOX4MQ6CKXUW8,1/1/2020 21:22:45.83,1,
871,A20D7TNTPVAC8I,140,16,181,1016,512,1473,15,2LXFGZYMDBLQ895UF424,1/1/2020 21:22:51.054,1,
872,AQMRL1D39BRDH,117,26,161,568,513,935,9,NGLW2F1WBSR2F7VB8DWE,1/1/2020 21:23:18.086,1,
873,A2UI3V2ETDZ6PU,107,26,5,6,533,2004,25,3SBKSICAYTCSTSTHGRTN,1/1/2020 21:24:18.006,1,
874,A2YYC4QOT7LH9L,299,26,129,940,513,1996,21,9CIP55SYM7T3JH92AZX9,1/1/2020 21:24:20.137,1,
875,A3INZD37NFEPK6,203,26,129,358,496,797,14,8QPKSOGZDP8HDHZG3PF8,1/1/2020 21:24:32.559,1,
876,A3INZD37NFEPK6,203,22,137,132,494,361,9,8QPKSOGZDP8HDHZG3PF8,1/1/2020 21:24:32.559,1,
877,A54SBIMQYHPKG,107,26,13,1327,610,1693,21,7JDYF9RZD4UVQX4ZKWD3,1/1/2020 21:24:36.271,1,
878,A54SBIMQYHPKG,107,26,612,323,612,323,15,7JDYF9RZD4UVQX4ZKWD3,1/1/2020 21:24:36.271,1,
883,AUYYXUVPZBIWP,16,26,239,358,457,735,39,UEB5QX39MIAIL6WAIYMJ,1/1/2020 21:24:41.038,1,
884,AV43QDHE0RYNO,195,13,141,1670,487,1950,29,F3C1TBA4GNFD8LPRUB2N,1/1/2020 21:24:50.502,1,
885,AV43QDHE0RYNO,195,26,144,717,495,1079,24,F3C1TBA4GNFD8LPRUB2N,1/1/2020 21:24:50.502,1,
886,AV43QDHE0RYNO,195,10,144,1081,490,1356,11,F3C1TBA4GNFD8LPRUB2N,1/1/2020 21:24:50.502,1,
887,AV43QDHE0RYNO,195,26,151,1359,481,1611,5,F3C1TBA4GNFD8LPRUB2N,1/1/2020 21:24:50.502,1,
888,AV43QDHE0RYNO,195,26,141,460,505,647,7,F3C1TBA4GNFD8LPRUB2N,1/1/2020 21:24:50.502,1,
889,AV43QDHE0RYNO,195,26,136,319,504,463,2,F3C1TBA4GNFD8LPRUB2N,1/1/2020 21:24:50.502,1,
890,A1TVJ4HKOOIL6L,402,6,191,867,495,1953,18,BMF3B6XKSBTBMHUT0PTO,1/1/2020 21:24:59.999,1,
879,AJK4VLDNYNOJU,221,6,212,1447,491,2000,6,2FE7VXZLFGPG4VU3B5FB,1/1/2020 21:24:36.663,1,
880,AJK4VLDNYNOJU,221,26,226,949,470,1460,12,2FE7VXZLFGPG4VU3B5FB,1/1/2020 21:24:36.663,1,
881,AJK4VLDNYNOJU,221,26,12,1447,222,1994,4,2FE7VXZLFGPG4VU3B5FB,1/1/2020 21:24:36.663,1,
882,AJK4VLDNYNOJU,221,26,172,457,467,918,0,2FE7VXZLFGPG4VU3B5FB,1/1/2020 21:24:36.663,1,
892,A2UI3V2ETDZ6PU,375,26,243,19,493,1381,11,II68A7S64BDMA46JZRW5,1/1/2020 21:25:24.412,1,
891,AGEHUMJ73CEX2,178,6,121,765,456,1522,20,L0BANJQ8NHY9MBI6AQRA,1/1/2020 21:25:07.687,1,
893,A1RR86FXR8Z1V1,425,26,167,224,481,648,59,OJD7BCP03V3RPOTOKGRE,1/1/2020 21:25:49.045,1,
894,A1RR86FXR8Z1V1,425,26,195,662,469,952,5,OJD7BCP03V3RPOTOKGRE,1/1/2020 21:25:49.045,1,
895,A1RR86FXR8Z1V1,425,17,168,1152,452,1652,2,OJD7BCP03V3RPOTOKGRE,1/1/2020 21:25:49.045,1,
896,A308SP0K4TZY4Y,246,26,202,719,463,939,30,73XB8AJV74Z97Z0KCPXZ,1/1/2020 21:25:51.618,1,
897,A308SP0K4TZY4Y,246,23,222,473,467,716,17,73XB8AJV74Z97Z0KCPXZ,1/1/2020 21:25:51.618,1,
898,ABXI04K7467QI,232,19,153,607,542,1544,41,JMKQTQVNEGCHOWW3S5LA,1/1/2020 21:26:10.83,1,
901,A2LP305VI4WP0,383,20,572,1173,229,1668,31,GOGED4G4KMD8EFU280U4,1/1/2020 21:26:30.285,1,
902,A2UI3V2ETDZ6PU,415,19,199,21,445,1653,29,BL8V9NPFHGON5D17F5M1,1/1/2020 21:27:31.952,1,
903,A1TVJ4HKOOIL6L,262,26,186,459,477,803,29,H4GFXYU72QE0T2LNQPLL,1/1/2020 21:27:41.657,0,
904,A1TVJ4HKOOIL6L,262,8,199,1456,462,2004,15,H4GFXYU72QE0T2LNQPLL,1/1/2020 21:27:41.657,0,
905,A1TVJ4HKOOIL6L,262,26,189,808,492,1439,10,H4GFXYU72QE0T2LNQPLL,1/1/2020 21:27:41.657,0,
909,A54SBIMQYHPKG,299,26,183,933,490,2002,22,QRDPHQYSXEUGFNQ7ZG9Y,1/1/2020 21:27:48.502,1,
910,AUYYXUVPZBIWP,166,17,204,946,497,1267,13,IUA10OU1UHK115WZLXY2,1/1/2020 21:27:54.744,1,
911,AUYYXUVPZBIWP,166,26,208,1275,498,1683,9,IUA10OU1UHK115WZLXY2,1/1/2020 21:27:54.744,1,
912,A2LP305VI4WP0,216,2,482,1513,230,1669,15,F16T6JJRYSDODLU27M90,1/1/2020 21:28:03.949,1,
913,A2LP305VI4WP0,216,22,456,1025,213,1502,15,F16T6JJRYSDODLU27M90,1/1/2020 21:28:03.949,1,
914,ARQR5NIFA1AJ,137,26,508,373,509,372,21,WWOYLNSPQ3XU6OL5NCMS,1/1/2020 21:28:09.197,1,
915,A10CYC0YH2JKYZ,266,8,256,840,256,838,7,VM3VOP93V320KW4ULIB4,1/1/2020 21:28:17.101,1,
916,A10CYC0YH2JKYZ,266,6,256,840,256,838,2,VM3VOP93V320KW4ULIB4,1/1/2020 21:28:17.101,1,
917,A10CYC0YH2JKYZ,266,21,371,1642,371,1641,9,VM3VOP93V320KW4ULIB4,1/1/2020 21:28:17.101,1,
918,A3INZD37NFEPK6,63,10,166,237,487,958,14,8UX232U0N6YWSVO7B3PB,1/1/2020 21:28:18.681,1,
919,A3INZD37NFEPK6,63,22,158,1054,502,1368,5,8UX232U0N6YWSVO7B3PB,1/1/2020 21:28:18.681,1,
920,A3INZD37NFEPK6,63,26,156,1370,503,1651,15,8UX232U0N6YWSVO7B3PB,1/1/2020 21:28:18.681,1,
900,A54SBIMQYHPKG,415,21,218,567,450,22,22,5LOK5RJEUFRPEQ69QUVF,1/1/2020 21:26:28.08,1,
906,AJK4VLDNYNOJU,510,26,122,554,476,1052,27,ZNEAUJM0D53AOF38XPND,1/1/2020 21:27:45.466,1,
907,AJK4VLDNYNOJU,510,22,161,148,447,551,27,ZNEAUJM0D53AOF38XPND,1/1/2020 21:27:45.466,1,
908,AJK4VLDNYNOJU,510,26,162,1089,487,1480,8,ZNEAUJM0D53AOF38XPND,1/1/2020 21:27:45.466,1,
922,A2HWXD63F0FD21,12,8,236,425,509,845,3,AMDRMRVBDKEET2KEF5HX,1/1/2020 21:28:26.309,1,
923,A2JYVGSYGM9SLH,268,7,305,479,518,794,23,UWSU52AFM185PO8A23QR,1/1/2020 21:28:42.414,1,
924,A308SP0K4TZY4Y,266,10,200,742,469,474,26,JHZ8OEIKTK1CKRGBC6ZS,1/1/2020 21:28:48.944,1,
925,A308SP0K4TZY4Y,266,8,200,744,503,961,16,JHZ8OEIKTK1CKRGBC6ZS,1/1/2020 21:28:48.944,1,
926,A308SP0K4TZY4Y,266,7,198,964,463,1528,3,JHZ8OEIKTK1CKRGBC6ZS,1/1/2020 21:28:48.944,1,
927,A27H4HQEYJTEBL,178,6,103,752,478,1506,12,368CULINOAITAAIZHYM4,1/1/2020 21:29:13.814,1,
928,A2M6LJMH3YHS5U,416,21,126,609,506,1149,9,6LF2OI2UQSXJ12X6ICTR,1/1/2020 21:29:19.581,1,
929,A2M6LJMH3YHS5U,416,19,119,1159,473,1873,3,6LF2OI2UQSXJ12X6ICTR,1/1/2020 21:29:19.581,1,
930,AUYYXUVPZBIWP,131,10,115,387,527,975,12,M6EZX9ZUZ9A686MR0LO1,1/1/2020 21:29:38.915,1,
931,AUYYXUVPZBIWP,131,26,109,1286,525,1580,23,M6EZX9ZUZ9A686MR0LO1,1/1/2020 21:29:38.915,1,
932,AUYYXUVPZBIWP,131,23,113,986,518,1252,17,M6EZX9ZUZ9A686MR0LO1,1/1/2020 21:29:38.915,1,
933,ABXI04K7467QI,288,12,245,467,516,1277,43,PJWXQICZPZXP9YTFLVXC,1/1/2020 21:29:46.405,1,
934,ABXI04K7467QI,288,26,245,1281,514,1540,24,PJWXQICZPZXP9YTFLVXC,1/1/2020 21:29:46.405,1,
935,A2JYVGSYGM9SLH,236,19,254,1064,522,1530,15,KDSQ0EKSRLI37U08SHJ0,1/1/2020 21:29:57.687,1,
936,A2YYC4QOT7LH9L,281,6,507,1805,507,1806,39,QVA387AZC3T5DH61SWD6,1/1/2020 21:30:02.955,1,
937,A1YG1401D6IN02,194,10,165,770,472,538,14,98PG9OR7J9TBQTSR2EON,1/1/2020 21:30:11.145,1,
938,A1YG1401D6IN02,194,26,165,777,474,1032,9,98PG9OR7J9TBQTSR2EON,1/1/2020 21:30:11.145,1,
939,A1YG1401D6IN02,194,6,152,1107,484,1407,3,98PG9OR7J9TBQTSR2EON,1/1/2020 21:30:11.145,1,
940,A1YG1401D6IN02,194,26,144,1484,495,1836,9,98PG9OR7J9TBQTSR2EON,1/1/2020 21:30:11.145,1,
941,A1YG1401D6IN02,194,26,146,1851,480,1995,4,98PG9OR7J9TBQTSR2EON,1/1/2020 21:30:11.145,1,
942,A3INZD37NFEPK6,214,22,208,131,442,441,11,H1N09J94ZYR0Y4YR0V6P,1/1/2020 21:30:19.379,1,
943,A3INZD37NFEPK6,214,19,213,684,446,884,12,H1N09J94ZYR0Y4YR0V6P,1/1/2020 21:30:19.379,1,
944,A3INZD37NFEPK6,214,15,214,464,446,653,8,H1N09J94ZYR0Y4YR0V6P,1/1/2020 21:30:19.379,1,
945,A3INZD37NFEPK6,214,8,214,927,450,1111,6,H1N09J94ZYR0Y4YR0V6P,1/1/2020 21:30:19.379,1,
946,A3INZD37NFEPK6,214,13,178,1800,476,1874,2,H1N09J94ZYR0Y4YR0V6P,1/1/2020 21:30:19.379,1,
947,A3INZD37NFEPK6,214,21,220,1207,462,1548,13,H1N09J94ZYR0Y4YR0V6P,1/1/2020 21:30:19.379,1,
948,A308SP0K4TZY4Y,100,6,131,570,500,1203,13,SDO2R7R6THEF4Q0OZ8RC,1/1/2020 21:30:25.499,1,
949,A308SP0K4TZY4Y,100,13,92,1212,485,1836,25,SDO2R7R6THEF4Q0OZ8RC,1/1/2020 21:30:25.499,1,
950,A3CPXID0CCAPS0,294,6,155,1198,525,686,15,RJ8IINL37TKZK1BEG4NN,1/1/2020 21:30:45.122,1,
951,A3CPXID0CCAPS0,294,22,207,1207,506,1919,9,RJ8IINL37TKZK1BEG4NN,1/1/2020 21:30:45.122,1,
953,A3FU5C1J94D7GB,188,26,250,888,501,1512,20,HHXOPD7LG5UXTLR7RIKH,1/1/2020 21:30:58.272,1,
952,A2JYVGSYGM9SLH,132,3,115,969,543,1296,16,OHC6JCG4E14R4K6O06IS,1/1/2020 21:30:49.873,1,
954,ARQR5NIFA1AJ,156,17,138,454,293,701,13,URQKU6NDH045K231V8O2,1/1/2020 21:31:04.603,1,
955,ARQR5NIFA1AJ,156,26,137,714,299,989,10,URQKU6NDH045K231V8O2,1/1/2020 21:31:04.603,1,
956,ARQR5NIFA1AJ,156,26,138,1273,294,1531,2,URQKU6NDH045K231V8O2,1/1/2020 21:31:04.603,1,
957,ADCYOXSQB2T8L,221,20,352,999,15,4,31,W006SKDTLM5JHLNSIJ1V,1/1/2020 21:31:23.657,1,
958,AL5YST63LLYWK,145,13,302,1113,453,1498,21,F0YABUE1ZBLVTET3DZTM,1/1/2020 21:31:43.095,1,
959,A2XW91EHCZ3T3V,253,22,196,614,528,1068,27,UB0QP259BVPLDRVVKTOW,1/1/2020 21:32:02.116,1,
960,A2XW91EHCZ3T3V,253,22,174,1092,523,1585,5,UB0QP259BVPLDRVVKTOW,1/1/2020 21:32:02.116,1,
961,A2868HFLIU4V0C,145,6,164,703,452,1037,18,IO9JVN9ABCZD5SVU56YQ,1/1/2020 21:32:10.441,1,
962,A2868HFLIU4V0C,145,10,171,1057,455,1498,16,IO9JVN9ABCZD5SVU56YQ,1/1/2020 21:32:10.441,1,
965,A3FU5C1J94D7GB,131,8,83,360,518,958,13,JPXTDQXF0SP8Q80BYFPV,1/1/2020 21:32:19.829,1,
966,A3FU5C1J94D7GB,131,15,89,964,528,1247,9,JPXTDQXF0SP8Q80BYFPV,1/1/2020 21:32:19.829,1,
967,A3FU5C1J94D7GB,131,26,89,1260,525,1567,4,JPXTDQXF0SP8Q80BYFPV,1/1/2020 21:32:19.829,1,
968,A4WBW7FVQASZE,490,6,235,543,453,1456,22,R9TKB0F6805EIKJK9VM4,1/1/2020 21:32:25.542,1,
970,AGEHUMJ73CEX2,100,13,84,1204,483,1835,24,IES7LMPYBCRHB1U4PVY7,1/1/2020 21:32:41.75,1,
972,ARQR5NIFA1AJ,479,6,174,539,470,1021,12,S8TM2XFBIU2HXCAQ32UC,1/1/2020 21:32:49.687,1,
971,AGEHUMJ73CEX2,100,26,90,1827,478,2007,29,IES7LMPYBCRHB1U4PVY7,1/1/2020 21:32:41.75,1,
974,A3CPXID0CCAPS0,497,17,179,484,433,50,13,L19LMWLHIZCW688XMRPD,1/1/2020 21:32:54.612,1,
975,A3CPXID0CCAPS0,497,26,236,1427,462,1930,16,L19LMWLHIZCW688XMRPD,1/1/2020 21:32:54.612,1,
976,A3CPXID0CCAPS0,497,26,210,1430,437,482,5,L19LMWLHIZCW688XMRPD,1/1/2020 21:32:54.612,1,
977,A2YBRWIUM45CAJ,467,26,273,1074,506,1293,14,QM304LMBOW7JIOL8PY5O,1/1/2020 21:32:59.468,1,
979,A6R72YPKEF200,483,20,230,1174,444,1502,18,ATENRADC9I9KHKS61S2E,1/1/2020 21:33:20.512,1,
980,A3FU5C1J94D7GB,140,18,214,355,427,642,11,TQJIQC6FDO74KBLO1KDH,1/1/2020 21:33:39.744,1,
981,A3FU5C1J94D7GB,140,20,200,643,440,953,3,TQJIQC6FDO74KBLO1KDH,1/1/2020 21:33:39.744,1,
982,A3FU5C1J94D7GB,140,16,132,1021,497,1435,6,TQJIQC6FDO74KBLO1KDH,1/1/2020 21:33:39.744,1,
983,A3CPXID0CCAPS0,117,26,147,509,552,964,20,QSK3OAZQCPLTH4735JY1,1/1/2020 21:33:46.751,1,
986,A4WBW7FVQASZE,20,21,228,594,475,1031,31,QPBTSBVTO0X71YCF1T30,1/1/2020 21:34:07.519,1,
987,A4WBW7FVQASZE,20,6,236,1287,499,1553,17,QPBTSBVTO0X71YCF1T30,1/1/2020 21:34:07.519,1,
985,A2WF5UNBPQ13UO,250,26,198,1320,437,1412,17,UJZJBBT4EREC96SC5VTR,1/1/2020 21:34:04.329,1,
989,AKLYNZI06SW8W,145,15,278,789,416,1016,19,G70JJD15QPIFID23XZ0Q,1/1/2020 21:34:36.274,1,
990,AKLYNZI06SW8W,145,10,229,1072,413,1599,16,G70JJD15QPIFID23XZ0Q,1/1/2020 21:34:36.274,1,
991,A2XW91EHCZ3T3V,483,26,226,1181,477,1586,20,1IW8ANDEJIR1ZTUDXIPK,1/1/2020 21:34:46.498,1,
992,A2XW91EHCZ3T3V,483,10,216,1569,471,1964,11,1IW8ANDEJIR1ZTUDXIPK,1/1/2020 21:34:46.498,1,
964,A2WF5UNBPQ13UO,479,26,262,1072,462,1371,11,MMRQZV9JZ5ZR5O2ULD24,,1,
994,A6R72YPKEF200,16,6,291,1260,473,1531,20,NLR7FFV84LXHFGPAZEUD,1/1/2020 21:35:30.107,1,
999,AI9LWC93VW33,130,26,87,812,501,1133,15,6QW376NYGTQLQFRQ6W9I,1/1/2020 21:35:57.474,1,
1000,AI9LWC93VW33,130,15,82,359,492,796,8,6QW376NYGTQLQFRQ6W9I,1/1/2020 21:35:57.474,1,
1001,AI9LWC93VW33,130,8,89,1146,502,1579,7,6QW376NYGTQLQFRQ6W9I,1/1/2020 21:35:57.474,1,
1002,A4WBW7FVQASZE,191,26,170,457,494,588,30,OD31IAXKCVX196B3M54N,1/1/2020 21:36:09.591,1,
1003,A4WBW7FVQASZE,191,26,484,1940,255,1713,10,OD31IAXKCVX196B3M54N,1/1/2020 21:36:09.591,1,
1004,A2XW91EHCZ3T3V,268,8,206,395,476,22,19,UH4ELPM8FE89AVYAIGWY,1/1/2020 21:36:14.973,1,
1005,A2XW91EHCZ3T3V,268,26,204,804,493,341,5,UH4ELPM8FE89AVYAIGWY,1/1/2020 21:36:14.973,1,
1013,A2YBRWIUM45CAJ,497,15,285,500,424,726,28,GLYS3RED6HAULF32Y6WI,1/1/2020 21:36:30.882,1,
1016,A2WF5UNBPQ13UO,130,15,76,591,531,801,23,DOGL1O6JPNAFHCS39QHS,1/1/2020 21:37:21.539,1,
1017,A2WF5UNBPQ13UO,130,26,74,809,507,1097,11,DOGL1O6JPNAFHCS39QHS,1/1/2020 21:37:21.539,1,
1021,A2C1Z52F4B0CG1,169,8,154,834,480,1561,38,E5L4KR9VBB2MM3XB6VFC,1/1/2020 21:37:55.177,0,
1018,A13VP87EMEEGML,501,13,211,502,436,883,4,DB3G4AAD5MU704T3LNWZ,1/1/2020 21:37:51.835,1,
1019,A13VP87EMEEGML,501,17,213,887,442,1158,17,DB3G4AAD5MU704T3LNWZ,1/1/2020 21:37:51.835,1,
1020,A13VP87EMEEGML,501,17,216,1164,455,1424,14,DB3G4AAD5MU704T3LNWZ,1/1/2020 21:37:51.835,1,
1024,ARD4G7288R1JO,235,19,150,251,547,1591,9,XYCHVJJQKXHFBE5CQN2R,1/1/2020 21:38:19.741,1,
1022,A6R72YPKEF200,132,3,129,966,414,1264,4,W0KWFT114UZFZAB9AXT9,1/1/2020 21:38:14.321,1,
1023,A6R72YPKEF200,132,8,144,1309,474,1569,2,W0KWFT114UZFZAB9AXT9,1/1/2020 21:38:14.321,1,
1025,AL5YST63LLYWK,116,13,210,1936,366,1757,40,7L2OSPWV9QOIWPRIFK6O,1/1/2020 21:38:21.838,1,
969,AGEHUMJ73CEX2,100,6,130,535,455,1207,29,IES7LMPYBCRHB1U4PVY7,1/1/2020 21:32:41.75,1,
973,ARQR5NIFA1AJ,479,26,193,1044,484,1570,12,S8TM2XFBIU2HXCAQ32UC,1/1/2020 21:32:49.687,1,
978,AI9LWC93VW33,467,26,269,361,449,558,25,N3OWCC116MY8JJTHRUCO,1/1/2020 21:33:11.99,1,
984,AL5YST63LLYWK,362,23,293,323,501,902,30,YGP6Q3OKDYY703ZCJW61,1/1/2020 21:33:50.767,1,
988,AI9LWC93VW33,349,26,227,612,439,1355,11,8BM4YLJJLLVTW8CABIT2,1/1/2020 21:34:22.724,1,
995,A1YG1401D6IN02,163,26,220,682,478,451,1,7XMU5MGFJFPJXOKIW48Y,1/1/2020 21:35:34.67,1,
996,A1YG1401D6IN02,163,6,232,1622,532,2002,2,7XMU5MGFJFPJXOKIW48Y,1/1/2020 21:35:34.67,1,
997,A1YG1401D6IN02,163,17,208,1764,40,1998,1,7XMU5MGFJFPJXOKIW48Y,1/1/2020 21:35:34.67,1,
1006,A2UP4UF2K93K0X,510,26,158,581,475,1079,43,3ADS1JJW1DYOCTAIFR9J,1/1/2020 21:36:24.268,1,
1007,A2UP4UF2K93K0X,510,22,152,121,457,591,6,3ADS1JJW1DYOCTAIFR9J,1/1/2020 21:36:24.268,1,
1008,A2UP4UF2K93K0X,510,26,159,1085,490,1431,18,3ADS1JJW1DYOCTAIFR9J,1/1/2020 21:36:24.268,1,
1009,A2UP4UF2K93K0X,510,8,527,2003,526,2004,17,3ADS1JJW1DYOCTAIFR9J,1/1/2020 21:36:24.268,1,
1010,A2UP4UF2K93K0X,510,8,522,2007,521,2006,11,3ADS1JJW1DYOCTAIFR9J,1/1/2020 21:36:24.268,1,
1011,A1YG1401D6IN02,253,26,186,579,574,1077,11,YJQGR8LGYSO9ZEHP9KXH,1/1/2020 21:36:28.557,1,
1012,A1YG1401D6IN02,253,22,214,1110,512,2004,1,YJQGR8LGYSO9ZEHP9KXH,1/1/2020 21:36:28.557,1,
1014,A2F1OGEGC9DU4E,16,8,231,367,469,732,14,AQMG04ZRXGDLV2JBPXFA,1/1/2020 21:37:18.777,1,
1015,A2F1OGEGC9DU4E,16,6,265,1228,539,1612,18,AQMG04ZRXGDLV2JBPXFA,1/1/2020 21:37:18.777,1,
