id,user_id,image_id,label_id,top,left,bottom,right,time_effort,token,creation_date,is_validated,is_correct,est_lat,est_lng
914,ARQR5NIFA1AJ,137,26,508,373,509,372,21,WWOYLNSPQ3XU6OL5NCMS,1/1/2020 21:28:09.197,1,,40.79599851354963,-73.97049434629996
915,A10CYC0YH2JKYZ,266,8,256,840,256,838,7,VM3VOP93V320KW4ULIB4,1/1/2020 21:28:17.101,1,,40.78625230969953,-73.97255031784964
916,A10CYC0YH2JKYZ,266,6,256,840,256,838,2,VM3VOP93V320KW4ULIB4,1/1/2020 21:28:17.101,1,,40.78625230969953,-73.97255031784964
917,A10CYC0YH2JKYZ,266,21,371,1642,371,1641,9,VM3VOP93V320KW4ULIB4,1/1/2020 21:28:17.101,1,,40.786348117323975,-73.97248030154276
918,A3INZD37NFEPK6,63,10,166,237,487,958,14,8UX232U0N6YWSVO7B3PB,1/1/2020 21:28:18.681,1,,40.791898578349134,-73.97349120439647
919,A3INZD37NFEPK6,63,22,158,1054,502,1368,5,8UX232U0N6YWSVO7B3PB,1/1/2020 21:28:18.681,1,,40.79181339894664,-73.97355247116593
920,A3INZD37NFEPK6,63,26,156,1370,503,1651,15,8UX232U0N6YWSVO7B3PB,1/1/2020 21:28:18.681,1,,40.791766775032514,-73.97358601183885
922,A2HWXD63F0FD21,12,8,236,425,509,845,3,AMDRMRVBDKEET2KEF5HX,1/1/2020 21:28:26.309,1,,40.78514592359577,-73.97666608926372
923,A2JYVGSYGM9SLH,268,7,305,479,518,794,23,UWSU52AFM185PO8A23QR,1/1/2020 21:28:42.414,1,,40.78578025292183,-73.97289482442577
924,A308SP0K4TZY4Y,266,10,200,742,469,474,26,JHZ8OEIKTK1CKRGBC6ZS,1/1/2020 21:28:48.944,1,,40.78622531657593,-73.97257004445112
925,A308SP0K4TZY4Y,266,8,200,744,503,961,16,JHZ8OEIKTK1CKRGBC6ZS,1/1/2020 21:28:48.944,1,,40.7862537800904,-73.97254924328654
926,A308SP0K4TZY4Y,266,7,198,964,463,1528,3,JHZ8OEIKTK1CKRGBC6ZS,1/1/2020 21:28:48.944,1,,40.786295870866375,-73.97251848330575
927,A27H4HQEYJTEBL,178,6,103,752,478,1506,12,368CULINOAITAAIZHYM4,1/1/2020 21:29:13.814,1,,40.7993551200976,-73.96871052046546
930,AUYYXUVPZBIWP,131,10,115,387,527,975,12,M6EZX9ZUZ9A686MR0LO1,1/1/2020 21:29:38.915,1,,40.79543624733239,-73.97090079467345
931,AUYYXUVPZBIWP,131,26,109,1286,525,1580,23,M6EZX9ZUZ9A686MR0LO1,1/1/2020 21:29:38.915,1,,40.79534293750706,-73.97096879028359
932,AUYYXUVPZBIWP,131,23,113,986,518,1252,17,M6EZX9ZUZ9A686MR0LO1,1/1/2020 21:29:38.915,1,,40.79538304012885,-73.97093956718487
933,ABXI04K7467QI,288,12,245,467,516,1277,43,PJWXQICZPZXP9YTFLVXC,1/1/2020 21:29:46.405,1,,40.78375601476533,-73.97436120164059
934,ABXI04K7467QI,288,26,245,1281,514,1540,24,PJWXQICZPZXP9YTFLVXC,1/1/2020 21:29:46.405,1,,40.7838111322381,-73.97432472172085
935,A2JYVGSYGM9SLH,236,19,254,1064,522,1530,15,KDSQ0EKSRLI37U08SHJ0,1/1/2020 21:29:57.687,1,,40.80656671677798,-73.96526505905317
936,A2YYC4QOT7LH9L,281,6,507,1805,507,1806,39,QVA387AZC3T5DH61SWD6,1/1/2020 21:30:02.955,1,,40.78452129575213,-73.97381394858279
937,A1YG1401D6IN02,194,10,165,770,472,538,14,98PG9OR7J9TBQTSR2EON,1/1/2020 21:30:11.145,1,,40.79835389097817,-73.96940173367197
938,A1YG1401D6IN02,194,26,165,777,474,1032,9,98PG9OR7J9TBQTSR2EON,1/1/2020 21:30:11.145,1,,40.798390012237,-73.96941122480706
939,A1YG1401D6IN02,194,6,152,1107,484,1407,3,98PG9OR7J9TBQTSR2EON,1/1/2020 21:30:11.145,1,,40.79841915883869,-73.9693546155001
940,A1YG1401D6IN02,194,26,144,1484,495,1836,9,98PG9OR7J9TBQTSR2EON,1/1/2020 21:30:11.145,1,,40.79846870645709,-73.9693187999705
941,A1YG1401D6IN02,194,26,146,1851,480,1995,4,98PG9OR7J9TBQTSR2EON,1/1/2020 21:30:11.145,1,,40.798712424235504,-73.96933221011767
942,A3INZD37NFEPK6,214,22,208,131,442,441,11,H1N09J94ZYR0Y4YR0V6P,1/1/2020 21:30:19.379,1,,40.80029048520374,-73.96775053981074
943,A3INZD37NFEPK6,214,19,213,684,446,884,12,H1N09J94ZYR0Y4YR0V6P,1/1/2020 21:30:19.379,1,,40.800185270963304,-73.96778467378077
944,A3INZD37NFEPK6,214,15,214,464,446,653,8,H1N09J94ZYR0Y4YR0V6P,1/1/2020 21:30:19.379,1,,40.80022487316731,-73.96777182589592
945,A3INZD37NFEPK6,214,8,214,927,450,1111,6,H1N09J94ZYR0Y4YR0V6P,1/1/2020 21:30:19.379,1,,40.800149331880114,-73.96779633326321
946,A3INZD37NFEPK6,214,13,178,1800,476,1874,2,H1N09J94ZYR0Y4YR0V6P,1/1/2020 21:30:19.379,1,,40.79999199745863,-73.9678472963972
947,A3INZD37NFEPK6,214,21,220,1207,462,1548,13,H1N09J94ZYR0Y4YR0V6P,1/1/2020 21:30:19.379,1,,40.80009412906396,-73.96781421002677
948,A308SP0K4TZY4Y,100,6,131,570,500,1203,13,SDO2R7R6THEF4Q0OZ8RC,1/1/2020 21:30:25.499,1,,40.79379607442173,-73.97210343277003
949,A308SP0K4TZY4Y,100,13,92,1212,485,1836,25,SDO2R7R6THEF4Q0OZ8RC,1/1/2020 21:30:25.499,1,,40.79370430897263,-73.97216992640139
950,A3CPXID0CCAPS0,294,6,155,1198,525,686,15,RJ8IINL37TKZK1BEG4NN,1/1/2020 21:30:45.122,1,,40.782783096545685,-73.97508285568601
951,A3CPXID0CCAPS0,294,22,207,1207,506,1919,9,RJ8IINL37TKZK1BEG4NN,1/1/2020 21:30:45.122,1,,40.78283357139766,-73.97504592084765
953,A3FU5C1J94D7GB,188,26,250,888,501,1512,20,HHXOPD7LG5UXTLR7RIKH,1/1/2020 21:30:58.272,1,,40.79865191311059,-73.96918478991067
952,A2JYVGSYGM9SLH,132,3,115,969,543,1296,16,OHC6JCG4E14R4K6O06IS,1/1/2020 21:30:49.873,1,,40.79543921679326,-73.97089863080375
954,ARQR5NIFA1AJ,156,17,138,454,293,701,13,URQKU6NDH045K231V8O2,1/1/2020 21:31:04.603,1,,40.797968979393985,-73.9690573455225
955,ARQR5NIFA1AJ,156,26,137,714,299,989,10,URQKU6NDH045K231V8O2,1/1/2020 21:31:04.603,1,,40.79792747382981,-73.96908733477348
956,ARQR5NIFA1AJ,156,26,138,1273,294,1531,2,URQKU6NDH045K231V8O2,1/1/2020 21:31:04.603,1,,40.797849441234064,-73.96914371610802
958,AL5YST63LLYWK,145,13,302,1113,453,1498,21,F0YABUE1ZBLVTET3DZTM,1/1/2020 21:31:43.095,1,,40.79721374237631,-73.96961045976869
959,A2XW91EHCZ3T3V,253,22,196,614,528,1068,27,UB0QP259BVPLDRVVKTOW,1/1/2020 21:32:02.116,1,,40.78793413255523,-73.97132479949734
960,A2XW91EHCZ3T3V,253,22,174,1092,523,1585,5,UB0QP259BVPLDRVVKTOW,1/1/2020 21:32:02.116,1,,40.787999794513354,-73.97127696693826
961,A2868HFLIU4V0C,145,6,164,703,452,1037,18,IO9JVN9ABCZD5SVU56YQ,1/1/2020 21:32:10.441,1,,40.79728352531225,-73.96955902212969
962,A2868HFLIU4V0C,145,10,171,1057,455,1498,16,IO9JVN9ABCZD5SVU56YQ,1/1/2020 21:32:10.441,1,,40.79721860308142,-73.9696068786485
965,A3FU5C1J94D7GB,131,8,83,360,518,958,13,JPXTDQXF0SP8Q80BYFPV,1/1/2020 21:32:19.829,1,,40.79543920564748,-73.97089863892576
966,A3FU5C1J94D7GB,131,15,89,964,528,1247,9,JPXTDQXF0SP8Q80BYFPV,1/1/2020 21:32:19.829,1,,40.79538464070105,-73.97093840083521
967,A3FU5C1J94D7GB,131,26,89,1260,525,1567,4,JPXTDQXF0SP8Q80BYFPV,1/1/2020 21:32:19.829,1,,40.79534568892344,-73.97096678530464
970,AGEHUMJ73CEX2,100,13,84,1204,483,1835,24,IES7LMPYBCRHB1U4PVY7,1/1/2020 21:32:41.75,1,,40.79370511868217,-73.97216934042739
971,AGEHUMJ73CEX2,100,26,90,1827,478,2007,29,IES7LMPYBCRHB1U4PVY7,1/1/2020 21:32:41.75,1,,40.7936023996648,-73.97224397468295
980,A3FU5C1J94D7GB,140,18,214,355,427,642,11,TQJIQC6FDO74KBLO1KDH,1/1/2020 21:33:39.744,1,,40.79606850724791,-73.97044343379832
981,A3FU5C1J94D7GB,140,20,200,643,440,953,3,TQJIQC6FDO74KBLO1KDH,1/1/2020 21:33:39.744,1,,40.7960215375261,-73.97047759896029
982,A3FU5C1J94D7GB,140,16,132,1021,497,1435,6,TQJIQC6FDO74KBLO1KDH,1/1/2020 21:33:39.744,1,,40.79596253282048,-73.97052051821224
983,A3CPXID0CCAPS0,117,26,147,509,552,964,20,QSK3OAZQCPLTH4735JY1,1/1/2020 21:33:46.751,1,,40.794682025966175,-73.97106205874447
986,A4WBW7FVQASZE,20,21,228,594,475,1031,31,QPBTSBVTO0X71YCF1T30,1/1/2020 21:34:07.519,1,,40.785877641661486,-73.97612845337201
987,A4WBW7FVQASZE,20,6,236,1287,499,1553,17,QPBTSBVTO0X71YCF1T30,1/1/2020 21:34:07.519,1,,40.78581158964574,-73.97617686975295
985,A2WF5UNBPQ13UO,250,26,198,1320,437,1412,17,UJZJBBT4EREC96SC5VTR,1/1/2020 21:34:04.329,1,,40.8050256951702,-73.96647459270795
989,AKLYNZI06SW8W,145,15,278,789,416,1016,19,G70JJD15QPIFID23XZ0Q,1/1/2020 21:34:36.274,1,,40.797278442482636,-73.96956277122482
990,AKLYNZI06SW8W,145,10,229,1072,413,1599,16,G70JJD15QPIFID23XZ0Q,1/1/2020 21:34:36.274,1,,40.79720841906795,-73.96961438171142
994,A6R72YPKEF200,16,6,291,1260,473,1531,20,NLR7FFV84LXHFGPAZEUD,1/1/2020 21:35:30.107,1,,40.78555797226728,-73.97624458307611
999,AI9LWC93VW33,130,26,87,812,501,1133,15,6QW376NYGTQLQFRQ6W9I,1/1/2020 21:35:57.474,1,,40.79535852575744,-73.97095743100184
1000,AI9LWC93VW33,130,15,82,359,492,796,8,6QW376NYGTQLQFRQ6W9I,1/1/2020 21:35:57.474,1,,40.79540889561016,-73.97092072609047
1001,AI9LWC93VW33,130,8,89,1146,502,1579,7,6QW376NYGTQLQFRQ6W9I,1/1/2020 21:35:57.474,1,,40.795310910013306,-73.97099212897244
1002,A4WBW7FVQASZE,191,26,170,457,494,588,30,OD31IAXKCVX196B3M54N,1/1/2020 21:36:09.591,1,,40.79845378296599,-73.96932958742617
1003,A4WBW7FVQASZE,191,26,484,1940,255,1713,10,OD31IAXKCVX196B3M54N,1/1/2020 21:36:09.591,1,,40.79866119261203,-73.96921032504626
1004,A2XW91EHCZ3T3V,268,8,206,395,476,22,19,UH4ELPM8FE89AVYAIGWY,1/1/2020 21:36:14.973,1,,40.78570177901536,-73.97295223365374
1005,A2XW91EHCZ3T3V,268,26,204,804,493,341,5,UH4ELPM8FE89AVYAIGWY,1/1/2020 21:36:14.973,1,,40.78577199648176,-73.97290086459724
1016,A2WF5UNBPQ13UO,130,15,76,591,531,801,23,DOGL1O6JPNAFHCS39QHS,1/1/2020 21:37:21.539,1,,40.79539248480902,-73.9709326847715
1017,A2WF5UNBPQ13UO,130,26,74,809,507,1097,11,DOGL1O6JPNAFHCS39QHS,1/1/2020 21:37:21.539,1,,40.795360823129464,-73.97095575688863
1021,A2C1Z52F4B0CG1,169,8,154,834,480,1561,38,E5L4KR9VBB2MM3XB6VFC,1/1/2020 21:37:55.177,0,,40.79891198689617,-73.96837094363113
1024,ARD4G7288R1JO,235,19,150,251,547,1591,9,XYCHVJJQKXHFBE5CQN2R,1/1/2020 21:38:19.741,1,,40.806694633028215,-73.96517106076085
1022,A6R72YPKEF200,132,3,129,966,414,1264,4,W0KWFT114UZFZAB9AXT9,1/1/2020 21:38:14.321,1,,40.79544133145483,-73.97089708983309
1023,A6R72YPKEF200,132,8,144,1309,474,1569,2,W0KWFT114UZFZAB9AXT9,1/1/2020 21:38:14.321,1,,40.79539946199142,-73.9709276004433
1025,AL5YST63LLYWK,116,13,210,1936,366,1757,40,7L2OSPWV9QOIWPRIFK6O,1/1/2020 21:38:21.838,1,,40.794409406884796,-73.97157343768744
969,AGEHUMJ73CEX2,100,6,130,535,455,1207,29,IES7LMPYBCRHB1U4PVY7,1/1/2020 21:32:41.75,1,,40.793798146534115,-73.97210192973535
995,A1YG1401D6IN02,163,26,220,682,478,451,1,7XMU5MGFJFPJXOKIW48Y,1/1/2020 21:35:34.67,1,,40.798481955223785,-73.9686827678864
996,A1YG1401D6IN02,163,6,232,1622,532,2002,2,7XMU5MGFJFPJXOKIW48Y,1/1/2020 21:35:34.67,1,,40.79827380965295,-73.96883712352891
997,A1YG1401D6IN02,163,17,208,1764,40,1998,1,7XMU5MGFJFPJXOKIW48Y,1/1/2020 21:35:34.67,1,,40.798250692283965,-73.96885382233535
1011,A1YG1401D6IN02,253,26,186,579,574,1077,11,YJQGR8LGYSO9ZEHP9KXH,1/1/2020 21:36:28.557,1,,40.787932418652936,-73.97132604801833
1012,A1YG1401D6IN02,253,22,214,1110,512,2004,1,YJQGR8LGYSO9ZEHP9KXH,1/1/2020 21:36:28.557,1,,40.788035028934516,-73.97125129983085
1014,A2F1OGEGC9DU4E,16,8,231,367,469,732,14,AQMG04ZRXGDLV2JBPXFA,1/1/2020 21:37:18.777,1,,40.78576009251572,-73.97621456401288
1015,A2F1OGEGC9DU4E,16,6,265,1228,539,1612,18,AQMG04ZRXGDLV2JBPXFA,1/1/2020 21:37:18.777,1,,40.78556605796218,-73.97626376767431
1026,A3O0EYFA3CCZ92,169,13,14,840,307,1548,25,5EJP9YA59ZW9J2R055KN,1/1/2020 21:38:24.601,1,,40.79891248920376,-73.96837057934783
1029,ARD4G7288R1JO,116,26,140,437,553,901,16,BS8M2OFM3TXBJFQV8GU6,1/1/2020 21:39:38.019,0,,40.79463446298567,-73.97110581983293
1027,A13VP87EMEEGML,263,8,200,390,465,1618,16,22NV931QMWN24WH8XIFI,1/1/2020 21:39:00.908,1,,40.786822923866985,-73.97213608679114
1030,A377VNJUPRFD4B,112,26,11,725,575,1501,7,32HL236WDHU6A8AVOROH,1/1/2020 21:39:54.512,1,,40.79410561983387,-73.97187749215965
1031,A377VNJUPRFD4B,112,26,13,1557,543,1999,17,32HL236WDHU6A8AVOROH,1/1/2020 21:39:54.512,1,,40.79401771455203,-73.97194090641769
1033,A31LNRQZVGM1R6,112,26,14,724,516,1456,19,C40252UE9KQL1IBB3AVK,1/1/2020 21:40:26.354,1,,40.79410785759743,-73.9718758778526
1034,A31LNRQZVGM1R6,112,26,17,1559,507,2002,9,C40252UE9KQL1IBB3AVK,1/1/2020 21:40:26.354,1,,40.79401718619578,-73.9719412875702
1035,A31LNRQZVGM1R6,112,26,556,597,331,435,16,C40252UE9KQL1IBB3AVK,1/1/2020 21:40:26.354,1,,40.79416673426983,-73.97183340463121
1036,A34CEVCUT6TALC,33,26,251,561,506,975,13,2GXX0ZJBDSU0B801ETGE,1/1/2020 21:41:01.911,1,,40.7874118365334,-73.97500861270119
1037,A34CEVCUT6TALC,33,26,252,561,505,976,7,2GXX0ZJBDSU0B801ETGE,1/1/2020 21:41:01.911,1,,40.787411759312135,-73.97500866914304
1041,A3O0EYFA3CCZ92,228,19,91,456,379,1090,15,468TMOY6QBCGB8192ZEE,1/1/2020 21:41:20.419,1,,40.80753814214374,-73.96463432869389
1042,AZFBQWB2VSG5D,156,17,140,454,473,721,3,10S0ZAU4PJZ5YJFK6KEZ,1/1/2020 21:41:27.268,1,,40.797967301898666,-73.96905855757272
1043,AZFBQWB2VSG5D,156,26,138,733,468,993,6,10S0ZAU4PJZ5YJFK6KEZ,1/1/2020 21:41:27.268,1,,40.79792586865374,-73.96908849457046
1044,AZFBQWB2VSG5D,156,3,136,995,470,1304,17,10S0ZAU4PJZ5YJFK6KEZ,1/1/2020 21:41:27.268,1,,40.79788666099088,-73.96911682350576
1045,AZFBQWB2VSG5D,156,26,147,1311,481,1497,3,10S0ZAU4PJZ5YJFK6KEZ,1/1/2020 21:41:27.268,1,,40.79784911985625,-73.96914394831495
1046,AZFBQWB2VSG5D,156,9,174,1521,467,1614,15,10S0ZAU4PJZ5YJFK6KEZ,1/1/2020 21:41:27.268,1,,40.79782044676719,-73.96916466564481
1047,ABXI04K7467QI,71,26,214,469,512,1109,31,KUTI1D2KK6FAMVHLLWZT,1/1/2020 21:41:36.671,1,,40.79210699157664,-73.97333646086629
1048,A377VNJUPRFD4B,285,22,213,419,490,536,15,1B44T0GG5CNV0JY9CGDA,1/1/2020 21:41:42.345,1,,40.78390574452353,-73.97428521506876
1049,A34CEVCUT6TALC,120,26,251,931,546,1383,14,OPX6YRSV2D6FRCJGUXMF,1/1/2020 21:42:09.286,1,,40.79462177970685,-73.97111748928846
1051,A2AKY02RO5U49T,156,6,457,446,145,0,32,V5KC5HN6PEQLE67V9CQD,1/1/2020 21:42:17.651,1,,40.79804636707147,-73.96900143016443
1052,A2AKY02RO5U49T,156,17,457,457,145,698,7,V5KC5HN6PEQLE67V9CQD,1/1/2020 21:42:17.651,1,,40.797968979393985,-73.9690573455225
1053,A2AKY02RO5U49T,156,26,467,713,144,973,11,V5KC5HN6PEQLE67V9CQD,1/1/2020 21:42:17.651,1,,40.79792866451609,-73.96908647446016
1054,A2AKY02RO5U49T,156,26,459,1313,153,1509,9,V5KC5HN6PEQLE67V9CQD,1/1/2020 21:42:17.651,1,,40.797847990469734,-73.969144764337
1055,A2AKY02RO5U49T,156,26,461,1515,151,1813,15,V5KC5HN6PEQLE67V9CQD,1/1/2020 21:42:17.651,1,,40.79757715146079,-73.96905659897597
1050,A30H28F41UBJGK,33,26,251,559,504,979,18,CA43OUFLRJS9C5G4ZEX3,1/1/2020 21:42:15.077,1,,40.787411682120236,-73.97500872556341
1056,A3125C26HJQ33,120,26,172,357,557,1647,28,03ZA431H1TPJQSU9LF0I,1/1/2020 21:42:20.745,1,,40.794673111797096,-73.97107026036971
1058,ARD4G7288R1JO,289,6,90,597,571,1389,18,2TXFZL7SPOV38UMDR0G7,1/1/2020 21:42:32.33,1,,40.78366711058259,-73.97443002398546
1059,ARD4G7288R1JO,289,12,46,1394,458,1764,11,2TXFZL7SPOV38UMDR0G7,1/1/2020 21:42:32.33,1,,40.78371510177798,-73.97439493748574
1060,ARD4G7288R1JO,289,8,60,584,518,241,13,2TXFZL7SPOV38UMDR0G7,1/1/2020 21:42:32.33,1,,40.78362013276305,-73.97446436960321
1061,A3O0EYFA3CCZ92,130,23,114,511,283,806,11,7446PFYTHWX98XI7WLSL,1/1/2020 21:42:40.646,0,,40.79539749815399,-73.97092903150723
1062,A3O0EYFA3CCZ92,130,26,128,821,351,1118,9,7446PFYTHWX98XI7WLSL,1/1/2020 21:42:40.646,0,,40.795358878857726,-73.97095717369487
1063,A3O0EYFA3CCZ92,130,8,139,1134,478,1539,9,7446PFYTHWX98XI7WLSL,1/1/2020 21:42:40.646,0,,40.79531435698837,-73.97098961713435
1064,AZFBQWB2VSG5D,108,26,158,403,510,635,30,NLVH8TBUAD5J2ISFNU5Y,1/1/2020 21:42:59.286,1,,40.79433232333029,-73.97171417528557
1065,AZFBQWB2VSG5D,108,26,154,917,511,1563,2,NLVH8TBUAD5J2ISFNU5Y,1/1/2020 21:42:59.286,1,,40.79423483033382,-73.97178428060495
1067,AYTPMELOHEG9M,289,17,102,1397,504,1772,23,68R0MX49NQU3HRW5MCKT,1/1/2020 21:43:33.736,1,,40.78371569269552,-73.97439450546423
1068,AYTPMELOHEG9M,289,26,55,591,457,1393,10,68R0MX49NQU3HRW5MCKT,1/1/2020 21:43:33.736,1,,40.783667039475844,-73.97443007597181
1069,AYTPMELOHEG9M,289,6,57,577,493,335,10,68R0MX49NQU3HRW5MCKT,1/1/2020 21:43:33.736,1,,40.78362453360017,-73.97446115213866
1070,A2YBRWIUM45CAJ,33,19,311,565,508,979,47,A6AYAQB91BW3HJK0J0TA,1/1/2020 21:43:40.628,1,,40.7874112195822,-73.97500906363736
1071,A34CEVCUT6TALC,63,10,174,428,481,745,14,R55NBE7GEJ2FJ982HWHD,1/1/2020 21:43:40.795,1,,40.79190033254334,-73.97348994278401
1072,A34CEVCUT6TALC,63,26,170,1059,515,1372,1,R55NBE7GEJ2FJ982HWHD,1/1/2020 21:43:40.795,1,,40.79181277038454,-73.9735529233458
1073,A34CEVCUT6TALC,63,26,164,1372,499,1579,3,R55NBE7GEJ2FJ982HWHD,1/1/2020 21:43:40.795,1,,40.79177292501107,-73.97358158761959
1074,A34CEVCUT6TALC,63,10,179,810,490,960,9,R55NBE7GEJ2FJ982HWHD,1/1/2020 21:43:40.795,1,,40.791857204902136,-73.97352096008471
1038,ANAFNJUX1C8NB,73,3,185,519,503,1353,37,UKIYJDSUKEL39MI1SMUH,1/1/2020 21:41:19.174,0,,40.7924675118667,-73.97307394869519
1075,A3125C26HJQ33,108,26,140,902,553,1552,17,NKI8Z0RIJ4OCLVAV1F49,1/1/2020 21:44:02.055,1,,40.794236507311844,-73.9717830708447
1076,A3125C26HJQ33,108,26,162,357,562,872,9,NKI8Z0RIJ4OCLVAV1F49,1/1/2020 21:44:02.055,1,,40.794316875616765,-73.9717253604035
1078,APC2Q1UX7A620,108,26,176,909,555,1429,19,OFV4OBI5NI0RT8ABOEPA,1/1/2020 21:44:38.954,1,,40.794243894299015,-73.97177774192359
1077,A18UH8VWGMHB81,72,26,171,1478,471,1920,32,V80AL5WWH80J6TC378J0,1/1/2020 21:44:36.992,1,,40.7921481806613,-73.97330645935519
1079,A30H28F41UBJGK,63,10,146,449,498,963,24,XXXG2WDOMHTGXX8VVIWF,1/1/2020 21:44:41.513,1,,40.79188211781786,-73.97350304277282
1080,A30H28F41UBJGK,63,26,162,1052,506,1386,10,XXXG2WDOMHTGXX8VVIWF,1/1/2020 21:44:41.513,1,,40.79181228055686,-73.97355327572184
1081,A30H28F41UBJGK,63,26,162,1363,504,1558,21,XXXG2WDOMHTGXX8VVIWF,1/1/2020 21:44:41.513,1,,40.79177548544433,-73.97357974567525
1082,AZFBQWB2VSG5D,63,10,175,393,510,982,14,Z22I483KI2Z8HLLDTVJZ,1/1/2020 21:44:53.57,1,,40.79188482977719,-73.9735010923379
1083,AZFBQWB2VSG5D,63,26,168,1066,498,1381,19,Z22I483KI2Z8HLLDTVJZ,1/1/2020 21:44:53.57,1,,40.791811649535475,-73.9735537296709
1084,AZFBQWB2VSG5D,63,26,157,1376,500,1613,14,Z22I483KI2Z8HLLDTVJZ,1/1/2020 21:44:53.57,1,,40.791769618225466,-73.97358396648066
1085,AYTPMELOHEG9M,72,8,196,246,533,490,14,RCB485OQF278PGIYK0MN,1/1/2020 21:45:35.242,1,,40.79235743913343,-73.97315406377072
1086,AYTPMELOHEG9M,72,26,190,1494,486,1769,7,RCB485OQF278PGIYK0MN,1/1/2020 21:45:35.242,1,,40.79216231259279,-73.97329616586839
1087,AYTPMELOHEG9M,72,17,188,840,532,1184,7,RCB485OQF278PGIYK0MN,1/1/2020 21:45:35.242,1,,40.79225546220873,-73.97322831708614
1088,AYTPMELOHEG9M,72,6,150,558,518,810,3,RCB485OQF278PGIYK0MN,1/1/2020 21:45:35.242,1,,40.792300648771025,-73.97319540387232
1089,ARRVI6AGG4ULP,72,22,201,557,552,808,14,5A5QAW5GBRR6NSODYHVC,1/1/2020 21:45:42.842,1,,40.79230087456182,-73.97319523940969
1090,APC2Q1UX7A620,72,26,204,592,514,792,15,AHTYGD6CV6Z9VZUZ4J4U,1/1/2020 21:46:16.685,1,,40.79229944909195,-73.97319627770055
1091,APC2Q1UX7A620,72,22,203,849,514,1132,9,AHTYGD6CV6Z9VZUZ4J4U,1/1/2020 21:46:16.685,1,,40.79225828498165,-73.9732262610207
1092,APC2Q1UX7A620,72,26,197,1181,503,1430,2,AHTYGD6CV6Z9VZUZ4J4U,1/1/2020 21:46:16.685,1,,40.79221600980859,-73.97325705362229
1093,A3TTTF43O4IPOY,72,22,181,566,521,1141,33,QJY3J97WDB4LGN975G4V,1/1/2020 21:46:18.266,1,,40.792276534327165,-73.97321296847132
1094,A1OJ8IJAEIWL9T,72,26,158,1629,439,1707,22,2W9XGPMU9ALLJLC2T6E2,1/1/2020 21:46:21.215,1,,40.79215486219403,-73.97330159262702
1095,A3125C26HJQ33,72,22,216,518,523,363,15,NTNQWLOLVDRYY1YZN4OG,1/1/2020 21:46:32.833,1,,40.792342230050934,-73.97316513351305
1096,A3125C26HJQ33,72,22,211,550,502,791,5,NTNQWLOLVDRYY1YZN4OG,1/1/2020 21:46:32.833,1,,40.79230269083762,-73.97319391646165
1097,A3125C26HJQ33,72,22,210,828,503,1142,7,NTNQWLOLVDRYY1YZN4OG,1/1/2020 21:46:32.833,1,,40.79225900792578,-73.97322573443905
1098,A3125C26HJQ33,72,26,210,1186,497,1455,8,NTNQWLOLVDRYY1YZN4OG,1/1/2020 21:46:32.833,1,,40.792213868344724,-73.97325861343242
1099,A3125C26HJQ33,72,22,182,1481,483,1653,11,NTNQWLOLVDRYY1YZN4OG,1/1/2020 21:46:32.833,1,,40.79217454171603,-73.97328725835855
1100,ANUCO90QWXHKV,72,26,183,1486,466,1856,28,1G94R29U9M5KROWKEINP,1/1/2020 21:49:10.485,1,,40.792154230504934,-73.97330205273988
1101,ANUCO90QWXHKV,72,17,220,241,490,495,20,1G94R29U9M5KROWKEINP,1/1/2020 21:49:10.485,1,,40.79235743913343,-73.97315406377072
1102,ANUCO90QWXHKV,72,22,207,848,502,1137,19,1G94R29U9M5KROWKEINP,1/1/2020 21:49:10.485,1,,40.792258022191675,-73.97322645243298
1103,ANUCO90QWXHKV,72,26,204,578,506,787,17,1G94R29U9M5KROWKEINP,1/1/2020 21:49:10.485,1,,40.79230087456182,-73.97319523940969
1104,ANUCO90QWXHKV,72,17,207,133,477,208,12,1G94R29U9M5KROWKEINP,1/1/2020 21:49:10.485,1,,40.79241146877503,-73.97311473896531
1105,A24UW5LJPVNWA9,147,26,213,1060,454,296,27,KTY02ENYUAX9CFVPLUUW,1/1/2020 22:07:26.579,1,,40.79755351657313,-73.9693598484174
1106,A24UW5LJPVNWA9,147,26,214,1068,465,1460,12,KTY02ENYUAX9CFVPLUUW,1/1/2020 22:07:26.579,1,,40.79745470485065,-73.96943274368302
1107,A24UW5LJPVNWA9,147,4,215,1466,468,1720,8,KTY02ENYUAX9CFVPLUUW,1/1/2020 22:07:26.579,1,,40.797390493145855,-73.96948011386502
1108,A24UW5LJPVNWA9,147,26,215,1727,479,2004,10,KTY02ENYUAX9CFVPLUUW,1/1/2020 22:07:26.579,1,,40.79731064226373,-73.96953902066628
1109,A1A6UVH1CCP8CD,137,13,82,186,522,351,22,3FA7MO1F4E5V5OGQKW8O,1/1/2020 22:08:01.089,1,,40.79602431147591,-73.97047558122543
1111,A1G1OO4IWM8EP5,177,6,143,346,498,1245,16,A9OB1L3X7OZ5GQDOBBSD,1/1/2020 22:09:22.302,1,,40.79935485359944,-73.96871066010657
1112,A1G1OO4IWM8EP5,177,6,147,1248,491,2007,17,A9OB1L3X7OZ5GQDOBBSD,1/1/2020 22:09:22.302,1,,40.799456751849725,-73.96865726692745
